DataColeta;IdNumeric;GrupoProduto;Produto;RazaoSocialPosto;CnpjPosto;Distribuidora;Endereço;Complemento;Bairro;Município;Latitude;Longitude;Uf;RegiaoPolitica;Ensaio;Resultado;UnidadeEnsaio;Conforme
2020-04-28;582495;Gasolina;GASOLINA C COMUM;POSTO MANGUEIRA;04.471.834/0001-36;BANDEIRA BRANCA;RUA HONORINA MIRANDA DE SOUZA,550;;CENTRO;PE DE SERRA;;;BA;NORDESTE;Destilação - 50%;71.9;°C;Sim
2020-04-28;582494;Gasolina;GASOLINA C COMUM;POSTO CAPELA DO ALTO ALEGRE;26.206.041/0001-22;BANDEIRA BRANCA;RUA MANOEL GONCALVES,SN;;CENTRO;CAPELA DO ALTO ALEGRE;;;BA;NORDESTE;Destilação - 90%;149.6;°C;Sim
2020-04-28;582493;Gasolina;GASOLINA C COMUM;AUTO POSTO SAO DOMINGOS;10.584.056/0001-94;BANDEIRA BRANCA;AVENIDA AYRTON SENNA,,160;CASA;CENTRO;SAO DOMINGOS;;;BA;NORDESTE;Destilação - 90%;148.8;°C;Sim
2020-04-28;582493;Gasolina;GASOLINA C COMUM;AUTO POSTO SAO DOMINGOS;10.584.056/0001-94;BANDEIRA BRANCA;AVENIDA AYRTON SENNA,,160;CASA;CENTRO;SAO DOMINGOS;;;BA;NORDESTE;Destilação - Resíduo;0.9;% volume;Sim
2020-04-28;582490;Gasolina;GASOLINA C COMUM;POSTO AVENIDA;17.659.273/0001-45;BANDEIRA BRANCA;AVENIDA ANTONIO CARLOS MAGALHAES,385;;CENTRO;SERRINHA;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582490;Gasolina;GASOLINA C COMUM;POSTO AVENIDA;17.659.273/0001-45;BANDEIRA BRANCA;AVENIDA ANTONIO CARLOS MAGALHAES,385;;CENTRO;SERRINHA;;;BA;NORDESTE;Destilação - 10%;54.5;°C;Sim
2020-04-28;582488;Gasolina;GASOLINA C COMUM;POSTO SISAL;23.295.864/0001-83;BANDEIRA BRANCA;RUA DA INDEPENDENCIA,30;;DIONISIO MOTA;VALENTE;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582488;Gasolina;GASOLINA C COMUM;POSTO SISAL;23.295.864/0001-83;BANDEIRA BRANCA;RUA DA INDEPENDENCIA,30;;DIONISIO MOTA;VALENTE;;;BA;NORDESTE;Cor;Amarelo;;Sim
2020-04-28;582488;Gasolina;GASOLINA C COMUM;POSTO SISAL;23.295.864/0001-83;BANDEIRA BRANCA;RUA DA INDEPENDENCIA,30;;DIONISIO MOTA;VALENTE;;;BA;NORDESTE;Destilação - 10%;55.7;°C;Sim
2020-04-28;582487;Gasolina;GASOLINA C COMUM;POSTO ALIANCA;14.731.805/0001-10;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;RUA JOSE ROQUE DE OLIVEIRA,405;CASA;MORUMBI;ARACI;;;BA;NORDESTE;Destilação - 10%;53.7;°C;Sim
2020-04-27;581904;Gasolina;GASOLINA C COMUM;POSTO INTERLAGOS;15.151.046/0024-75;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BA 99,S/N;KM 21;AREMBEPE;CAMACARI;-12.80011901;-38.2150379;BA;NORDESTE;Destilação - 90%;157.2;°C;Sim
2020-04-27;581904;Gasolina;GASOLINA C COMUM;POSTO INTERLAGOS;15.151.046/0024-75;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BA 99,S/N;KM 21;AREMBEPE;CAMACARI;-12.80011901;-38.2150379;BA;NORDESTE;Destilação - Resíduo;1.0;% volume;Sim
2020-04-27;581903;Gasolina;GASOLINA C COMUM;AUTO POSTO BARRACUDA;02.403.522/0001-60;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA RADIAL B,971;;ALTO DA CRUZ;CAMACARI;-12.69135576;-38.33105668;BA;NORDESTE;Massa Específica a 20°C;741.6;kg/m³;Sim
2020-04-27;581903;Gasolina;GASOLINA C COMUM;AUTO POSTO BARRACUDA;02.403.522/0001-60;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA RADIAL B,971;;ALTO DA CRUZ;CAMACARI;-12.69135576;-38.33105668;BA;NORDESTE;Destilação - 10%;54.2;°C;Sim
2020-04-27;581903;Gasolina;GASOLINA C COMUM;AUTO POSTO BARRACUDA;02.403.522/0001-60;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA RADIAL B,971;;ALTO DA CRUZ;CAMACARI;-12.69135576;-38.33105668;BA;NORDESTE;Teor de Enxofre;9.0;mg/kg;Sim
2020-04-27;581902;Gasolina;GASOLINA C COMUM;POSTO IDEAL;24.332.242/0001-40;BANDEIRA BRANCA;AVENIDA CONCENTRICA,689;SENDO PISTA               E SALAS 1 E 3             SEDE;CAMACARI DE DENTRO;CAMACARI;-12.703085;-38.33146;BA;NORDESTE;Destilação - 50%;70.7;°C;Sim
2020-04-27;581902;Gasolina;GASOLINA C COMUM;POSTO IDEAL;24.332.242/0001-40;BANDEIRA BRANCA;AVENIDA CONCENTRICA,689;SENDO PISTA               E SALAS 1 E 3             SEDE;CAMACARI DE DENTRO;CAMACARI;-12.703085;-38.33146;BA;NORDESTE;Destilação - PFE;185.9;°C;Sim
2020-04-29;582775;Gasolina;GASOLINA C COMUM;POSTO PETRO PEÇAS;09.093.911/0001-85;BANDEIRA BRANCA;AVENIDA JOAO BORGES DE SA,54;SEDE;CENTRO;UAUA;;;BA;NORDESTE;Destilação - 10%;55.4;°C;Sim
2020-04-29;582774;Gasolina;GASOLINA C COMUM;POSTO SAO JORGE;10.852.924/0001-70;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;AVENIDA ENOCK CANARIO,76;;CENTRO;CANUDOS;;;BA;NORDESTE;Cor;Amarelo;;Sim
2020-04-29;582774;Gasolina;GASOLINA C COMUM;POSTO SAO JORGE;10.852.924/0001-70;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;AVENIDA ENOCK CANARIO,76;;CENTRO;CANUDOS;;;BA;NORDESTE;Destilação - Resíduo;0.8;% volume;Sim
2020-04-29;582773;Gasolina;GASOLINA C COMUM;M. G. DERIVADOS DE PETRÓLEO LTDA.;00.096.068/0002-05;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA RENATO CAMPOS,S/N;BR 116  KM 02 - CASA;CENTRO;EUCLIDES DA CUNHA;;;BA;NORDESTE;Teor de Etanol;27;% volume;Sim
2020-04-29;582771;Gasolina;GASOLINA C COMUM;FUTURO DERIVADOS DE PETROLEO LTDA;18.711.930/0001-19;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA JOAO DURVAL CARNEIRO,01;;JOAO XXIII;JUAZEIRO;-9.43642833;-40.49637;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;582766;Gasolina;GASOLINA C COMUM;POSTO VIA SHOPPING;13.631.828/0002-70;RAIZEN COMBUSTÍVEIS S.A.;RUA MARANHAO,469;;ITABERABA;JUAZEIRO;-9.45141667;-40.48409167;BA;NORDESTE;Destilação - 10%;55.8;°C;Sim
2020-04-29;582766;Gasolina;GASOLINA C COMUM;POSTO VIA SHOPPING;13.631.828/0002-70;RAIZEN COMBUSTÍVEIS S.A.;RUA MARANHAO,469;;ITABERABA;JUAZEIRO;-9.45141667;-40.48409167;BA;NORDESTE;Destilação - PFE;190.5;°C;Sim
2020-04-29;582766;Gasolina;GASOLINA C COMUM;POSTO VIA SHOPPING;13.631.828/0002-70;RAIZEN COMBUSTÍVEIS S.A.;RUA MARANHAO,469;;ITABERABA;JUAZEIRO;-9.45141667;-40.48409167;BA;NORDESTE;Destilação - Resíduo;0.9;% volume;Sim
2020-04-29;582764;Gasolina;GASOLINA C COMUM;POSTO PINHOES;13.390.600/0001-55;PETROBRAS DISTRIBUIDORA S.A.;RODOVIA BR 235,SN;POVOADO DE PINHOES;POVOADO DE PINHOES;JUAZEIRO;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;582763;Gasolina;GASOLINA C COMUM;POSTO SENHOR DO BONFIM;04.425.092/0001-02;BANDEIRA BRANCA;AVENIDA PREFEITO PEDRO RIBEIRO,,753;BR 235;CENTRO;UAUA;;;BA;NORDESTE;Destilação - 50%;71.5;°C;Sim
2020-04-29;582763;Gasolina;GASOLINA C COMUM;POSTO SENHOR DO BONFIM;04.425.092/0001-02;BANDEIRA BRANCA;AVENIDA PREFEITO PEDRO RIBEIRO,,753;BR 235;CENTRO;UAUA;;;BA;NORDESTE;Destilação - PFE;187.1;°C;Sim
2020-04-27;582032;Etanol;ETANOL HIDRATADO COMUM;COMERCIAL DE COMBUSTIVEIS CIDADE JARDIM LTDA;02.377.962/0001-90;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA JURACY MAGALHAES JUNIOR,2575;LOTEAMENTO                CIDADE JARDIM;HORTO FLORESTAL;SALVADOR;-12.99571481;-38.47768196;BA;NORDESTE;Massa Específica a 20°C;810.0;kg/m³;Sim
2020-04-27;582032;Etanol;ETANOL HIDRATADO COMUM;COMERCIAL DE COMBUSTIVEIS CIDADE JARDIM LTDA;02.377.962/0001-90;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA JURACY MAGALHAES JUNIOR,2575;LOTEAMENTO                CIDADE JARDIM;HORTO FLORESTAL;SALVADOR;-12.99571481;-38.47768196;BA;NORDESTE;Potencial Hidrogeniônico (pH);6.7;;Sim
2020-04-28;582466;Etanol;ETANOL HIDRATADO COMUM;POSTO POPULAR;22.797.697/0001-06;BANDEIRA BRANCA;AVENIDA DOM JOSE BOTELHO,609;;CENTRO;SANTO ESTEVAO;-12.43994;-39.25143833;BA;NORDESTE;Teor Alcoólico;92.9;% massa;Sim
2020-04-28;582466;Etanol;ETANOL HIDRATADO COMUM;POSTO POPULAR;22.797.697/0001-06;BANDEIRA BRANCA;AVENIDA DOM JOSE BOTELHO,609;;CENTRO;SANTO ESTEVAO;-12.43994;-39.25143833;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582465;Etanol;ETANOL HIDRATADO COMUM;POSTO EMBIRA;13.799.101/0009-73;PETROBRAS DISTRIBUIDORA S.A.;RODOVIA BR 101,S/N;KM    222;EMBIRA;CRUZ DAS ALMAS;-12.67918755;-39.13896296;BA;NORDESTE;Cor;Incolor;;Sim
2020-04-28;582462;Etanol;ETANOL HIDRATADO COMUM;POSTO PORTO BRASIL - SANTO ESTEVAO;03.010.885/0002-89;BANDEIRA BRANCA;RODOVIA BR 116, KM 487,1,S/N;;ZONA URBANA;SANTO ESTEVAO;-12.47740443;-39.3058403;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-27;582028;Etanol;ETANOL HIDRATADO COMUM;POSTO 4;00.062.382/0001-88;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA ALIOMAR BALEEIRO,963;;GRANJAS RURAIS PRESIDENTE VARGAS;SALVADOR;-12.91568822;-38.45550309;BA;NORDESTE;Cor;Incolor;;Sim
2020-04-27;582028;Etanol;ETANOL HIDRATADO COMUM;POSTO 4;00.062.382/0001-88;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA ALIOMAR BALEEIRO,963;;GRANJAS RURAIS PRESIDENTE VARGAS;SALVADOR;-12.91568822;-38.45550309;BA;NORDESTE;Teor Alcoólico;92.9;% massa;Sim
2020-04-27;582027;Etanol;ETANOL HIDRATADO COMUM;POSTO INEMA;03.067.443/0001-98;BANDEIRA BRANCA;RODOVIA BA  528,S/N;LOTES DE 2 A 4;PARIPE;SALVADOR;-12.83376;-38.46071;BA;NORDESTE;Cor;Incolor;;Sim
2020-04-28;582460;Etanol;ETANOL HIDRATADO COMUM;POSTO SANTA LUZ;05.442.494/0001-88;PETROBAHIA S/A;AVENIDA RAFAEL JAMBEIRO,S/N;;CENTRO;CASTRO ALVES;;;BA;NORDESTE;Massa Específica a 20°C;810.5;kg/m³;Sim
2020-04-28;582455;Etanol;ETANOL HIDRATADO COMUM;AUTO POSTO HORA;04.488.800/0001-54;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;AVENIDA JOSE BOTELHO,354;;CENTRO;SANTO ESTEVAO;-12.43800959;-39.25292991;BA;NORDESTE;Massa Específica a 20°C;810.0;kg/m³;Sim
2020-04-28;582455;Etanol;ETANOL HIDRATADO COMUM;AUTO POSTO HORA;04.488.800/0001-54;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;AVENIDA JOSE BOTELHO,354;;CENTRO;SANTO ESTEVAO;-12.43800959;-39.25292991;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582455;Etanol;ETANOL HIDRATADO COMUM;AUTO POSTO HORA;04.488.800/0001-54;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;AVENIDA JOSE BOTELHO,354;;CENTRO;SANTO ESTEVAO;-12.43800959;-39.25292991;BA;NORDESTE;Condutividade Elétrica;206;µS/m;Sim
2020-04-28;582448;Etanol;ETANOL HIDRATADO COMUM;POSTO JOMAFA;22.210.990/0001-25;BANDEIRA BRANCA;RUA SENADOR QUINTINO,3090;;TOMBA;FEIRA DE SANTANA;;;BA;NORDESTE;Cor;Incolor;;Sim
2020-04-27;581994;Etanol;ETANOL HIDRATADO COMUM;POSTO MACRO;34.310.961/0001-14;BANDEIRA BRANCA;RODOVIA BR 324,S/N;KM 9 235;PIRAJÁ;SALVADOR;-12.89485333;-38.447365;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-27;581923;Etanol;ETANOL HIDRATADO COMUM;AUTO POSTO BARRACUDA;02.403.522/0001-60;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA RADIAL B,971;;ALTO DA CRUZ;CAMACARI;-12.69135576;-38.33105668;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-27;581922;Etanol;ETANOL HIDRATADO COMUM;POSTO GUARANY;23.642.519/0001-79;BANDEIRA BRANCA;VIA PARAFUSO,1251;;AREIA BRANCA;LAURO DE FREITAS;-12.83267;-38.35707667;BA;NORDESTE;Massa Específica a 20°C;810.1;kg/m³;Sim
2020-04-27;581922;Etanol;ETANOL HIDRATADO COMUM;POSTO GUARANY;23.642.519/0001-79;BANDEIRA BRANCA;VIA PARAFUSO,1251;;AREIA BRANCA;LAURO DE FREITAS;-12.83267;-38.35707667;BA;NORDESTE;Teor Alcoólico;92.9;% massa;Sim
2020-04-27;581920;Etanol;ETANOL HIDRATADO COMUM;JOCKEY AUTO POSTO LTDA;11.128.772/0001-20;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA LUIZ TARQUINIO PONTES,157;;CENTRO;LAURO DE FREITAS;-12.892615;-38.32064833;BA;NORDESTE;Condutividade Elétrica;144;µS/m;Sim
2020-04-27;581919;Etanol;ETANOL HIDRATADO COMUM;POSTO VIA ATLANTICA;11.322.064/0007-10;PETROBRAS DISTRIBUIDORA S.A.;RODOVIA BA 099, KM 29,S/N;ESTRADA DO COCO;BARRA DO JACUIPE - MONTE GORDO;CAMACARI;-12.71833667;-38.154615;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-27;581917;Etanol;ETANOL HIDRATADO COMUM;POSTO INTERLAGOS;15.151.046/0024-75;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BA 99,S/N;KM 21;AREMBEPE;CAMACARI;-12.80011901;-38.2150379;BA;NORDESTE;Cor;Incolor;;Sim
2020-04-27;581989;Etanol;ETANOL HIDRATADO COMUM;POSTO ALPHAVILLE;01.984.610/0001-30;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA LUIZ VIANA FILHO,S/N;KM 08;TROBOGY;SALVADOR;-12.93740384;-38.39783088;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-27;581989;Etanol;ETANOL HIDRATADO COMUM;POSTO ALPHAVILLE;01.984.610/0001-30;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA LUIZ VIANA FILHO,S/N;KM 08;TROBOGY;SALVADOR;-12.93740384;-38.39783088;BA;NORDESTE;Massa Específica a 20°C;809.1;kg/m³;Sim
2020-04-27;581916;Etanol;ETANOL HIDRATADO COMUM;POSTO QUATRO RODAS;01.878.064/0001-52;BANDEIRA BRANCA;AVENIDA LUIZ TARQUINIO,S/N;LT. 09 E 10 - QD. 19;VILAS DO ATLÂNTICO;LAURO DE FREITAS;-12.882415;-38.30665667;BA;NORDESTE;Condutividade Elétrica;205;µS/m;Sim
2020-04-27;581916;Etanol;ETANOL HIDRATADO COMUM;POSTO QUATRO RODAS;01.878.064/0001-52;BANDEIRA BRANCA;AVENIDA LUIZ TARQUINIO,S/N;LT. 09 E 10 - QD. 19;VILAS DO ATLÂNTICO;LAURO DE FREITAS;-12.882415;-38.30665667;BA;NORDESTE;Potencial Hidrogeniônico (pH);6.7;;Sim
2020-04-27;581916;Etanol;ETANOL HIDRATADO COMUM;POSTO QUATRO RODAS;01.878.064/0001-52;BANDEIRA BRANCA;AVENIDA LUIZ TARQUINIO,S/N;LT. 09 E 10 - QD. 19;VILAS DO ATLÂNTICO;LAURO DE FREITAS;-12.882415;-38.30665667;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-27;581915;Etanol;ETANOL HIDRATADO COMUM;POSTO PONTO VERDE;02.818.012/0003-15;BANDEIRA BRANCA;AVENIDA SANTOS DUMONT,S/N;;ESTRADA DO COCO;LAURO DE FREITAS;-12.90361973;-38.3390206;BA;NORDESTE;Potencial Hidrogeniônico (pH);6.6;;Sim
2020-04-27;581915;Etanol;ETANOL HIDRATADO COMUM;POSTO PONTO VERDE;02.818.012/0003-15;BANDEIRA BRANCA;AVENIDA SANTOS DUMONT,S/N;;ESTRADA DO COCO;LAURO DE FREITAS;-12.90361973;-38.3390206;BA;NORDESTE;Teor Alcoólico;92.8;% massa;Sim
2020-04-27;581915;Etanol;ETANOL HIDRATADO COMUM;POSTO PONTO VERDE;02.818.012/0003-15;BANDEIRA BRANCA;AVENIDA SANTOS DUMONT,S/N;;ESTRADA DO COCO;LAURO DE FREITAS;-12.90361973;-38.3390206;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-27;581914;Etanol;ETANOL HIDRATADO COMUM;POSTO TREVO;14.486.153/0003-67;PETROBRAS DISTRIBUIDORA S.A.;VIA PERIMETRAL,SN;;POLO PETROQUIMICO;CAMACARI;-12.67363397;-38.33626233;BA;NORDESTE;Teor de Metanol;0.0;% volume;Sim
2020-04-28;582446;Etanol;ETANOL HIDRATADO COMUM;POSTO BAHIA;18.341.159/0001-35;BANDEIRA BRANCA;AVENIDA TRANSNORDESTINA,2060;A;CAMPO LIMPO;FEIRA DE SANTANA;-12.220945;-38.96609;BA;NORDESTE;Potencial Hidrogeniônico (pH);6.6;;Sim
2020-04-28;582440;Etanol;ETANOL HIDRATADO COMUM;POSTO TREVO;14.486.153/0007-90;BANDEIRA BRANCA;AVENIDA EDUARDO FROES DA MOTA,970;ANEL DO CONTORNO;TOMBA;FEIRA DE SANTANA;-12.2854185;-38.96386861;BA;NORDESTE;Condutividade Elétrica;198;µS/m;Sim
2020-04-28;582440;Etanol;ETANOL HIDRATADO COMUM;POSTO TREVO;14.486.153/0007-90;BANDEIRA BRANCA;AVENIDA EDUARDO FROES DA MOTA,970;ANEL DO CONTORNO;TOMBA;FEIRA DE SANTANA;-12.2854185;-38.96386861;BA;NORDESTE;Potencial Hidrogeniônico (pH);6.6;;Sim
2020-04-28;582434;Etanol;ETANOL HIDRATADO COMUM;REDE ATENDBEM;10.603.039/0002-38;BANDEIRA BRANCA;AVENIDA EDUARDO FROES DA MOTA,18658;P. DE COMBUSTIVEIS;JARDIM CRUZEIRO;FEIRA DE SANTANA;-12.23775208;-38.97973748;BA;NORDESTE;Teor Alcoólico;92.8;% massa;Sim
2020-04-28;582528;Etanol;ETANOL HIDRATADO COMUM;POSTO CARI;63.242.838/0001-01;BANDEIRA BRANCA;AVENIDA GETULIO VARGAS,345;;CENTRO;PE DE SERRA;;;BA;NORDESTE;Cor;Incolor;;Sim
2020-04-28;582528;Etanol;ETANOL HIDRATADO COMUM;POSTO CARI;63.242.838/0001-01;BANDEIRA BRANCA;AVENIDA GETULIO VARGAS,345;;CENTRO;PE DE SERRA;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582528;Etanol;ETANOL HIDRATADO COMUM;POSTO CARI;63.242.838/0001-01;BANDEIRA BRANCA;AVENIDA GETULIO VARGAS,345;;CENTRO;PE DE SERRA;;;BA;NORDESTE;Teor Alcoólico;92.8;% massa;Sim
2020-04-28;582528;Etanol;ETANOL HIDRATADO COMUM;POSTO CARI;63.242.838/0001-01;BANDEIRA BRANCA;AVENIDA GETULIO VARGAS,345;;CENTRO;PE DE SERRA;;;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-28;582525;Etanol;ETANOL HIDRATADO COMUM;POSTO CAPELA DO ALTO ALEGRE;26.206.041/0001-22;BANDEIRA BRANCA;RUA MANOEL GONCALVES,SN;;CENTRO;CAPELA DO ALTO ALEGRE;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582523;Etanol;ETANOL HIDRATADO COMUM;AUTO POSTO CAJUEIRO;28.749.594/0001-57;BANDEIRA BRANCA;RODOVIA BA 409,KM 06;;COITE A SERRINHA;CONCEICAO DO COITE;;;BA;NORDESTE;Condutividade Elétrica;295;µS/m;Sim
2020-04-28;582522;Etanol;ETANOL HIDRATADO COMUM;AUTO POSTO RITIRO LTDA - EPP;02.717.556/0001-29;BANDEIRA BRANCA;TRAVESSA BELO HORIZONTE,341;;CENTRO;RETIROLANDIA;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582522;Etanol;ETANOL HIDRATADO COMUM;AUTO POSTO RITIRO LTDA - EPP;02.717.556/0001-29;BANDEIRA BRANCA;TRAVESSA BELO HORIZONTE,341;;CENTRO;RETIROLANDIA;;;BA;NORDESTE;Teor Alcoólico;92.9;% massa;Sim
2020-04-28;582521;Etanol;ETANOL HIDRATADO COMUM;POSTO ALIANCA;14.731.805/0001-10;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;RUA JOSE ROQUE DE OLIVEIRA,405;CASA;MORUMBI;ARACI;;;BA;NORDESTE;Massa Específica a 20°C;809.9;kg/m³;Sim
2020-04-29;582778;Etanol;ETANOL HIDRATADO COMUM;POSTO CENTRAL 01;16.498.743/0001-73;ALESAT COMBUSTÍVEIS S. A.;AVENIDA RUY BARBOSA,177;SEDE;CENTRO;EUCLIDES DA CUNHA;;;BA;NORDESTE;Condutividade Elétrica;181;µS/m;Sim
2020-04-28;582518;Etanol;ETANOL HIDRATADO COMUM;POSTO AVENIDA;17.659.273/0001-45;BANDEIRA BRANCA;AVENIDA ANTONIO CARLOS MAGALHAES,385;;CENTRO;SERRINHA;;;BA;NORDESTE;Massa Específica a 20°C;809.4;kg/m³;Sim
2020-04-28;582518;Etanol;ETANOL HIDRATADO COMUM;POSTO AVENIDA;17.659.273/0001-45;BANDEIRA BRANCA;AVENIDA ANTONIO CARLOS MAGALHAES,385;;CENTRO;SERRINHA;;;BA;NORDESTE;Teor de Metanol;0.0;% volume;Sim
2020-04-28;582516;Etanol;ETANOL HIDRATADO COMUM;POSTO VILA TOIDE;32.696.700/0001-59;BANDEIRA BRANCA;AVENIDA LUIZ EDUARDO MAGALHÃES,55;;VILA TOIDE;CONCEICAO DO COITE;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582516;Etanol;ETANOL HIDRATADO COMUM;POSTO VILA TOIDE;32.696.700/0001-59;BANDEIRA BRANCA;AVENIDA LUIZ EDUARDO MAGALHÃES,55;;VILA TOIDE;CONCEICAO DO COITE;;;BA;NORDESTE;Potencial Hidrogeniônico (pH);6.6;;Sim
2020-04-28;582516;Etanol;ETANOL HIDRATADO COMUM;POSTO VILA TOIDE;32.696.700/0001-59;BANDEIRA BRANCA;AVENIDA LUIZ EDUARDO MAGALHÃES,55;;VILA TOIDE;CONCEICAO DO COITE;;;BA;NORDESTE;Teor Alcoólico;93.3;% massa;Sim
2020-04-29;582788;Etanol;ETANOL HIDRATADO COMUM;POSTO RALENE;08.008.566/0001-71;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BR 116 NORTE KM 1,S/N;TERREO;AREA URBANA;EUCLIDES DA CUNHA;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;582787;Etanol;ETANOL HIDRATADO COMUM;POSTO SAO JORGE;10.852.924/0001-70;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;AVENIDA ENOCK CANARIO,76;;CENTRO;CANUDOS;;;BA;NORDESTE;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-28;582477;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO CARI;63.242.838/0001-01;BANDEIRA BRANCA;AVENIDA GETULIO VARGAS,345;;CENTRO;PE DE SERRA;;;BA;NORDESTE;Destilação - 50%;263.7;°C;Sim
2020-04-28;582477;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO CARI;63.242.838/0001-01;BANDEIRA BRANCA;AVENIDA GETULIO VARGAS,345;;CENTRO;PE DE SERRA;;;BA;NORDESTE;Massa Específica a 20°C;831.2;kg/m³;Sim
2020-04-28;582476;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO AVENIDA;17.659.273/0001-45;BANDEIRA BRANCA;AVENIDA ANTONIO CARLOS MAGALHAES,385;;CENTRO;SERRINHA;;;BA;NORDESTE;Destilação - 50%;268.0;°C;Sim
2020-04-28;582476;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO AVENIDA;17.659.273/0001-45;BANDEIRA BRANCA;AVENIDA ANTONIO CARLOS MAGALHAES,385;;CENTRO;SERRINHA;;;BA;NORDESTE;Teor de Biodiesel;12.4;% volume;Sim
2020-04-28;582476;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO AVENIDA;17.659.273/0001-45;BANDEIRA BRANCA;AVENIDA ANTONIO CARLOS MAGALHAES,385;;CENTRO;SERRINHA;;;BA;NORDESTE;Teor de Enxofre;2.4;mg/kg;Sim
2020-04-28;582475;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;AUTO POSTO CAJUEIRO;28.749.594/0001-57;BANDEIRA BRANCA;RODOVIA BA 409,KM 06;;COITE A SERRINHA;CONCEICAO DO COITE;;;BA;NORDESTE;Destilação - 95%;345.9;°C;Sim
2020-04-28;582474;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO SISAL;23.295.864/0001-83;BANDEIRA BRANCA;RUA DA INDEPENDENCIA,30;;DIONISIO MOTA;VALENTE;;;BA;NORDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582474;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO SISAL;23.295.864/0001-83;BANDEIRA BRANCA;RUA DA INDEPENDENCIA,30;;DIONISIO MOTA;VALENTE;;;BA;NORDESTE;Cor;Amarelo;;Sim
2020-04-28;582474;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO SISAL;23.295.864/0001-83;BANDEIRA BRANCA;RUA DA INDEPENDENCIA,30;;DIONISIO MOTA;VALENTE;;;BA;NORDESTE;Destilação - 95%;350.5;°C;Sim
